week,n_dreams,n_users,obs,null_mean,excess,z,p
2026-02-02,280,165,0.3083710309724484,0.31015500547562747,-0.0017839745031790755,-0.11737927530957454,0.5364635364635365
2026-02-09,279,181,0.272680425477766,0.3143033156605671,-0.041622890182801076,-3.016155667580323,0.999000999000999
2026-02-16,305,179,0.2994268575726122,0.3130933519865198,-0.013666494413907548,-0.9642728626131516,0.8391608391608392
2026-02-23,291,171,0.3158057806796265,0.31413823322030954,0.0016675474593169648,0.11554379573908392,0.45054945054945056
2026-03-02,312,189,0.32620711360492544,0.3118426474988955,0.014364466106029927,1.097118983286333,0.13086913086913088
2026-03-09,301,177,0.33386056455432916,0.31023643768199904,0.02362412687233012,1.6984568624932928,0.04495504495504495
2026-03-16,299,180,0.32608195711810345,0.31229638821534755,0.013785568902755896,1.0143147022528687,0.15684315684315683
2026-03-23,281,174,0.31284672719217865,0.31132524442455634,0.0015214827676223175,0.11349833267676224,0.4485514485514486
2026-03-30,256,161,0.32781068424918597,0.3100322707000756,0.01777841354911036,1.1954102351335063,0.11188811188811189
2026-04-06,295,179,0.33252637050987893,0.308086497871152,0.024439872638726934,1.8312622255004218,0.029970029970029972
2026-04-13,290,176,0.3190054321750613,0.3093063509205299,0.009699081254531394,0.7002655352147604,0.23276723276723277
2026-04-20,236,142,0.3114481460100506,0.3097257375307777,0.0017224084792729077,0.11442535896496131,0.4485514485514486
2026-04-27,231,149,0.28774619213646424,0.3091213495133893,-0.02137515737692508,-1.4509561541228972,0.929070929070929
2026-05-04,276,148,0.3099600760714898,0.3061565197399779,0.0038035563315119147,0.25454800112996917,0.41058941058941056
2026-05-11,250,142,0.312947957678971,0.3028111719634676,0.010136785715503416,0.6749230035131133,0.24075924075924077
2026-05-18,257,170,0.2896358501514907,0.30324733612940813,-0.013611485977917448,-1.0383110614616196,0.8621378621378621
2026-05-25,249,162,0.28972103837738017,0.30163769947916286,-0.011916661101782688,-0.900084998665235,0.8251748251748252
2026-06-01,262,158,0.28588250853687747,0.2996835509196401,-0.01380104238276264,-1.0160781782869421,0.8451548451548452
2026-06-08,213,139,0.2675673220771111,0.2979078397443909,-0.030340517667279798,-2.030030000343009,0.9820179820179821
2026-06-15,147,96,0.2815984886154569,0.293868144697888,-0.012269656082431135,-0.6985029153387725,0.7482517482517482
2026-06-22,136,92,0.27785450898703795,0.2933302670703664,-0.015475758083328461,-0.8890321727048788,0.8061938061938062
2026-06-29,130,95,0.30343316514942176,0.2899811677182323,0.013451997431189466,0.7734449455049233,0.21078921078921078
2026-07-06,86,63,0.2856411797023969,0.28900965238053694,-0.0033684726781400554,-0.15159631574571095,0.5534465534465535
