week,n_dreams,n_users,obs,null_mean,excess,z,p
2025-05-19,66,39,0.41683927685954164,0.413054452872239,0.0037848239873026213,0.14150216723214215,0.44255744255744256
2025-06-02,83,55,0.4264432656410077,0.41513115723518457,0.01131210840582314,0.5031622104129063,0.3066933066933067
2025-06-09,97,48,0.43268487309881876,0.4147223958617362,0.017962477237082553,0.6882157875838292,0.2547452547452547
2025-06-16,128,81,0.42550422009795347,0.4129074897711339,0.012596730326819572,0.6704362574916307,0.25074925074925075
2025-06-23,144,80,0.4454359489036221,0.41186520983015223,0.03357073907346986,1.8668078470212934,0.022977022977022976
2025-06-30,135,84,0.4258039852007204,0.40985761345566857,0.015946371745051813,0.8528989952996848,0.21178821178821178
2025-07-07,143,87,0.39271171950984385,0.4118075806316804,-0.019095861121836533,-1.0720970122702904,0.8641358641358642
2025-07-14,132,81,0.3838982510674413,0.4120826763325571,-0.028184425265115776,-1.4994988805371816,0.9430569430569431
2025-07-21,129,77,0.4247184866512238,0.40863388423508296,0.016084602416140847,0.8602226130903994,0.2057942057942058
2025-07-28,101,69,0.4024354778351215,0.412161308805299,-0.009725830970177485,-0.4672715502413329,0.6753246753246753
2025-08-04,113,67,0.4351560452296306,0.4090322581254963,0.026123787104134266,1.2531853075130175,0.0979020979020979
2025-08-11,129,84,0.3937668946554994,0.4120940190788624,-0.018327124423362984,-0.9551834893891888,0.8241758241758241
2025-08-18,109,74,0.40604426786811465,0.40719176224196396,-0.0011474943738493115,-0.056904438159271487,0.5184815184815185
2025-08-25,119,82,0.3839700512490184,0.4046834263853879,-0.020713375136369505,-1.1029140355366873,0.8651348651348651
2025-09-01,78,53,0.3693607593746658,0.405780991446301,-0.036420232071635195,-1.5130079012840472,0.9270729270729271
2025-09-08,90,60,0.4376815470540429,0.4040491252820937,0.033632421771949195,1.4082831926570198,0.08391608391608392
2025-09-15,76,47,0.3897917190304654,0.4083168449056675,-0.01852512587520211,-0.692560224495878,0.7612387612387612
2025-09-22,81,52,0.4194101676647397,0.4077426271015661,0.011667540563173595,0.4632864359205253,0.32867132867132864
2025-09-29,118,74,0.4163000153997165,0.40732813952325386,0.008971875876462643,0.4221961719705771,0.34165834165834164
2025-10-06,114,63,0.4164599514554674,0.40675054701667046,0.00970940443879692,0.4213684478709152,0.3246753246753247
2025-10-13,119,70,0.38180582847506195,0.4103873150105546,-0.02858148653549264,-1.3161490033444168,0.906093906093906
2025-10-20,136,87,0.3823804761030347,0.409682577567041,-0.0273021014640063,-1.3836261091526312,0.9180819180819181
2025-10-27,146,97,0.44175103497164386,0.4074462826721194,0.034304752299524455,1.9170767007665057,0.030969030969030968
2025-11-03,113,74,0.40516142191738785,0.41130717993055066,-0.006145758013162805,-0.2854221271648474,0.6043956043956044
2025-11-10,122,79,0.41901859820932197,0.40695157860460074,0.01206701960472123,0.5660916324474442,0.2837162837162837
2025-11-17,122,86,0.43652622885511094,0.4061167915497015,0.03040943730540946,1.5388405603025923,0.06793206793206794
2025-11-24,129,89,0.41090876326128717,0.40839224061922264,0.0025165226420645337,0.1319133031830339,0.4435564435564436
2025-12-01,117,85,0.3857766326227446,0.4096838762595547,-0.023907243636810127,-1.2473219260123944,0.8971028971028971
2025-12-08,117,76,0.4182489146452065,0.4081162633505236,0.010132651294682937,0.47408013970753743,0.32667332667332666
2025-12-15,104,66,0.40717847072624325,0.4112781971380815,-0.004099726411838256,-0.1890044874018698,0.5734265734265734
2025-12-22,89,63,0.3957136305454055,0.41518880112303963,-0.01947517057763415,-0.8667417365957436,0.8021978021978022
2025-12-29,95,59,0.40550989633919876,0.4092288339352963,-0.003718937596097538,-0.1599351411335127,0.5604395604395604
2026-01-05,115,77,0.3775548997570912,0.4132418360772,-0.035686936320108775,-1.7556167098886253,0.9560439560439561
2026-01-12,102,74,0.40708626528498576,0.4088058040105016,-0.0017195387255158345,-0.08481277128343585,0.5224775224775224
2026-01-19,127,68,0.424533336556065,0.4037091911184343,0.020824145437630726,0.995784237199479,0.16583416583416583
2026-01-26,106,81,0.40570545954488474,0.4032282989620842,0.002477160582800564,0.12268670734038434,0.44755244755244755
2026-02-02,109,63,0.4308548959336038,0.40214843155578855,0.028706464377815266,1.3160231060769196,0.09290709290709291
2026-02-09,97,67,0.4395665349746748,0.39777839773576923,0.041788137238905565,1.8698206934083,0.03596403596403597
2026-02-16,108,66,0.42935061271112696,0.3986636158295556,0.030686996881571338,1.4705171953909324,0.06793206793206794
2026-02-23,87,51,0.364920354627803,0.404605310942713,-0.039684956314910036,-1.569644724033222,0.939060939060939
2026-03-02,75,44,0.4409558853590925,0.4043264934526249,0.036629391906467634,1.4403936089809617,0.08291708291708291
2026-03-09,66,47,0.3787910188628331,0.41015023768581643,-0.031359218822983315,-1.1751713125621441,0.8841158841158842
2026-03-16,90,61,0.37063770671010937,0.41041903197686846,-0.03978132526675909,-1.8207463725609025,0.9630369630369631
2026-03-23,70,50,0.37051945294791705,0.4079768607561357,-0.03745740780821866,-1.521924606862783,0.9340659340659341
2026-03-30,64,48,0.3775162990506679,0.40876721781731495,-0.03125091876664704,-1.2152491016985882,0.903096903096903
2026-04-06,66,49,0.37299705053429427,0.4091582642605764,-0.036161213726282115,-1.5013082440169023,0.945054945054945
2026-04-13,78,51,0.41247617652018687,0.40226170747717244,0.01021446904301443,0.42892098654588506,0.33766233766233766
2026-04-20,77,49,0.43474627252534936,0.3987891226543822,0.03595714987096715,1.4565961056563015,0.07692307692307693
2026-04-27,74,46,0.4397124308358088,0.398366999884348,0.041345430951460815,1.6547949723727164,0.053946053946053944
2026-05-04,69,46,0.42309187722128117,0.3960585690246499,0.027033308196631245,1.0402631748427413,0.15284715284715283
2026-05-11,76,52,0.40633390236646705,0.4033444138924406,0.0029894884740264693,0.12337435129899725,0.43756243756243757
2026-05-18,66,50,0.41206582231231836,0.4056751515779718,0.006390670734346571,0.25556867777476416,0.3866133866133866
2026-05-25,62,39,0.4066532224331367,0.40901971321168656,-0.00236649077854989,-0.08574377210775398,0.5184815184815185
2026-06-01,88,42,0.4404952768488657,0.40877589711725293,0.03171937973161276,1.1581783483750718,0.11688311688311688
2026-06-08,66,40,0.38202412707349737,0.41774825936600246,-0.035724132292505095,-1.3307064114673872,0.9140859140859141
